Policy,Score,URL
Access Control. Access to program source code shall be restricted.,0.059130136376609306,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/Appflow/Types/SingularSourceProperties.html
Access Control. Access to program source code shall be restricted.,0.05903622233937163,https://docs.aws.amazon.com/msk/latest/developerguide/iam-access-control.html
Access Control. Access to program source code shall be restricted.,0.05893506956484569,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CodeCommit/Types/CreatePullRequestInput.html
Access Control. Access to program source code shall be restricted.,0.058868664673215436,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CodeCommit/Types/ObjectTypes.html
Access Control. Access to program source code shall be restricted.,0.058860852040493246,https://docs.aws.amazon.com/IAM/latest/UserGuide/console_search.html
Access Control. Access to program source code shall be restricted.,0.058776103119884494,https://docs.aws.amazon.com/server-migration-service/latest/userguide/security.html
Access Control. Access to program source code shall be restricted.,0.058672521874072105,https://docs.aws.amazon.com/fsx/latest/WindowsGuide/access-control-overview.html
Access Control. Access to program source code shall be restricted.,0.05858007632857483,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/security.html
Access Control. Access to program source code shall be restricted.,0.058534574582345275,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CodeCommit/Types/MergeOperations.html
Access Control. Access to program source code shall be restricted.,0.058176166226414576,https://docs.aws.amazon.com/cli/latest/reference/iam/index.html
Access Control. Access to program source code shall be restricted.,0.05814670488663047,https://docs.aws.amazon.com/mediaconvert/latest/ug/security.html
Access Control. Access to program source code shall be restricted.,0.058141211678891795,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_create_for-user_externalid.html
Access Control. Access to program source code shall be restricted.,0.05800120641637779,https://docs.aws.amazon.com/aws-backup/latest/devguide/security-considerations.html
Access Control. Access to program source code shall be restricted.,0.05796842207128383,https://docs.aws.amazon.com/code-samples/latest/catalog/code-catalog-python.html
Access Control. Access to program source code shall be restricted.,0.05789360694514836,https://docs.aws.amazon.com/IAM/latest/UserGuide/troubleshoot_saml.html
Access Control. Access to program source code shall be restricted.,0.05787093294611234,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_providers_oidc_resources.html
Access Control. Access to program source code shall be restricted.,0.057551508365168626,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CloudFront/Types/ListCloudFrontOriginAccessIdentitiesRequest.html
Access Control. Access to program source code shall be restricted.,0.05753281292138526,https://docs.aws.amazon.com/sns/latest/dg/sns-security.html
Access Control. Access to program source code shall be restricted.,0.05739152260580037,https://docs.aws.amazon.com/cli/latest/reference/elasticache/delete-snapshot.html
Access Control. Access to program source code shall be restricted.,0.05730075741314983,https://docs.aws.amazon.com/IAM/latest/UserGuide/reference_policies_examples_ec2_tag-owner.html
Access Control. Access to program source code shall be restricted.,0.05725559586128013,https://docs.aws.amazon.com/location/latest/developerguide/how-to-access.html
Access Control. Access to program source code shall be restricted.,0.0571082101916276,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_providers.html
Access Control. Access to program source code shall be restricted.,0.05700947981688776,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CognitoIdentityProvider/Types/GetUserRequest.html
Access Control. Access to program source code shall be restricted.,0.056986554533434236,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/Appflow/Types/TrendmicroSourceProperties.html
Access Control. Access to program source code shall be restricted.,0.05695776805305828,https://docs.aws.amazon.com/IAM/latest/UserGuide/reference_policies_examples_aws_my-sec-creds-self-manage-mfa-only.html
Access Control. Access to program source code shall be restricted.,0.056945137673991966,https://docs.aws.amazon.com/IAM/latest/UserGuide/reference_policies_examples_aws_my-sec-creds-self-manage-password-only.html
Access Control. Access to program source code shall be restricted.,0.056920975887518446,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CodeGuruReviewer/Types/CodeReviewType.html
Access Control. Access to program source code shall be restricted.,0.05688239666746702,https://docs.aws.amazon.com/codecommit/latest/userguide/security.html
Access Control. Access to program source code shall be restricted.,0.0568023475609002,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_temp_control-access_getsessiontoken.html
Access Control. Access to program source code shall be restricted.,0.05679630987249775,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_temp_control-access_disable-perms.html
Access Control. Access to program source code shall be restricted.,0.056757775101423685,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa_sample-code.html
Access Control. Access to program source code shall be restricted.,0.056707319002175835,https://docs.aws.amazon.com/singlesignon/latest/userguide/security.html
Access Control. Access to program source code shall be restricted.,0.056606934399325744,https://docs.aws.amazon.com/IAM/latest/UserGuide/reference_policies_examples_ec2-start-stop-match-tags.html
Access Control. Access to program source code shall be restricted.,0.05656209873548745,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/Appflow/Types/InforNexusSourceProperties.html
Access Control. Access to program source code shall be restricted.,0.05646270063841432,https://docs.aws.amazon.com/organizations/latest/userguide/orgs_permissions_overview.html
Access Control. Access to program source code shall be restricted.,0.05637486962843021,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/Appflow/Types/DescribeFlowResponse.html
Access Control. Access to program source code shall be restricted.,0.056342656759367914,https://docs.aws.amazon.com/systems-manager/latest/userguide/session-manager.html
Access Control. Access to program source code shall be restricted.,0.056202972956719936,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/S3/Client.html
Access Control. Access to program source code shall be restricted.,0.05590251431349735,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/ConfigService/Types/AggregateComplianceByConfigRule.html
Access Control. Access to program source code shall be restricted.,0.055891980596378024,https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies.html
Access Control. Access to program source code shall be restricted.,0.05575283398476373,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/UsingWithRDS.html
Access Control. Access to program source code shall be restricted.,0.05569726476265442,https://docs.aws.amazon.com/outposts/latest/userguide/security.html
Access Control. Access to program source code shall be restricted.,0.05563973452059437,https://docs.aws.amazon.com/cli/latest/userguide/security.html
Access Control. Access to program source code shall be restricted.,0.05559632365637028,https://docs.aws.amazon.com/data-exchange/latest/userguide/infrastructure-security.html
Access Control. Access to program source code shall be restricted.,0.05554750985089042,https://docs.aws.amazon.com/IAM/latest/UserGuide/reference_policies_elements_id.html
Access Control. Access to program source code shall be restricted.,0.05528710937495473,https://docs.aws.amazon.com/cli/latest/reference/sts/assume-role.html
Access Control. Access to program source code shall be restricted.,0.05487283020513616,https://docs.aws.amazon.com/IAM/latest/UserGuide/programming.html
Access Control. Access to program source code shall be restricted.,0.05483109941725844,https://docs.aws.amazon.com/aws-iq/latest/user-guide/security.html
Access Control. Access to program source code shall be restricted.,0.0547010587555333,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/ec2-security.html
Access Control. Access to program source code shall be restricted.,0.054689223912033305,https://docs.aws.amazon.com/IAM/latest/UserGuide/introduction_access-management.html
Access Control. Access to program source code shall be restricted.,0.054648393757672005,https://docs.aws.amazon.com/awssupport/latest/user/security.html
Access Control. Access to program source code shall be restricted.,0.05464540732425,https://docs.aws.amazon.com/cli/latest/reference/elasticache/create-snapshot.html
Access Control. Access to program source code shall be restricted.,0.05455155070588559,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CloudSearch/Types/UpdateServiceAccessPoliciesRequest.html
Access Control. Access to program source code shall be restricted.,0.05451541355104784,https://docs.aws.amazon.com/IAM/latest/UserGuide/reference_policies_examples_iam_service-accessed-data-orgs.html
Access Control. Access to program source code shall be restricted.,0.054286042491965524,https://docs.aws.amazon.com/IAM/latest/UserGuide/reference_policies_examples_ec2_instance-securitygroup.html
Access Control. Access to program source code shall be restricted.,0.054122351814777564,https://docs.aws.amazon.com/mediaconvert/latest/ug/example-policies.html
Access Control. Access to program source code shall be restricted.,0.05404582678656187,https://docs.aws.amazon.com/iot-sitewise/latest/userguide/set-up-aws-account.html
Access Control. Access to program source code shall be restricted.,0.05398198831701175,https://docs.aws.amazon.com/IAM/latest/UserGuide/access-analyzer-archive-rules.html
Access Control. Access to program source code shall be restricted.,0.05378246745685265,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CognitoIdentityProvider/Types/GetDeviceRequest.html
Access Control. Access to program source code shall be restricted.,0.053743497961676684,https://docs.aws.amazon.com/organizations/latest/userguide/security.html
Access Control. Access to program source code shall be restricted.,0.053659153929349716,https://docs.aws.amazon.com/fsx/latest/LustreGuide/security.html
Access Control. Access to program source code shall be restricted.,0.05363312984155708,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CloudWatchEvents/Types/CreatePartnerEventSourceResponse.html
Access Control. Access to program source code shall be restricted.,0.05354218093284671,https://docs.aws.amazon.com/IAM/latest/UserGuide/reference_policies_examples_iam_limit-managed.html
Access Control. Access to program source code shall be restricted.,0.05348134349003784,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CloudSearch/Types/DescribeServiceAccessPoliciesResponse.html
Access Control. Access to program source code shall be restricted.,0.05344856110975893,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CloudWatchEvents/Types/DescribePartnerEventSourceRequest.html
Access Control. Access to program source code shall be restricted.,0.05336121031277309,https://docs.aws.amazon.com/cli/latest/reference/workmail/index.html
Access Control. Access to program source code shall be restricted.,0.0530911970048306,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_create_for-user.html
Access Control. Access to program source code shall be restricted.,0.05290749727123377,https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/security.html
Access Control. Access to program source code shall be restricted.,0.05290422600436461,https://docs.aws.amazon.com/elasticsearch-service/latest/developerguide/security.html
Access Control. Access to program source code shall be restricted.,0.05280943229624026,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CodePipeline/Types/DeleteCustomActionTypeInput.html
Access Control. Access to program source code shall be restricted.,0.05265204806687439,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CognitoIdentityProvider/Types/GetUserAttributeVerificationCodeResponse.html
Access Control. Access to program source code shall be restricted.,0.052614200997457165,https://docs.aws.amazon.com/imagebuilder/latest/userguide/security-iam.html
Access Control. Access to program source code shall be restricted.,0.0524777641067896,https://docs.aws.amazon.com/frauddetector/latest/ug/set-up.html
Access Control. Access to program source code shall be restricted.,0.052351658475633604,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_tags_instance-profiles.html
Access Control. Access to program source code shall be restricted.,0.052336456902478116,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/AppMesh/Types/Logging.html
Access Control. Access to program source code shall be restricted.,0.05228457215612269,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/AppSync/Types/RelationalDatabaseDataSourceConfig.html
Access Control. Access to program source code shall be restricted.,0.05216372245607888,https://docs.aws.amazon.com/IAM/latest/UserGuide/IAM_UseCases.html
Access Control. Access to program source code shall be restricted.,0.052137078393291,https://docs.aws.amazon.com/cli/latest/userguide/cli-chap-welcome.html
Access Control. Access to program source code shall be restricted.,0.05209292169111071,https://docs.aws.amazon.com/IAM/latest/UserGuide/reference_policies_examples_rds_db-console.html
Access Control. Access to program source code shall be restricted.,0.05199411461559263,https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies_job-functions.html
Access Control. Access to program source code shall be restricted.,0.051956334591478096,https://docs.aws.amazon.com/organizations/latest/APIReference/Welcome.html
Access Control. Access to program source code shall be restricted.,0.051854842589450195,https://docs.aws.amazon.com/data-exchange/latest/userguide/data-protection.html
Access Control. Access to program source code shall be restricted.,0.05185480452499538,https://docs.aws.amazon.com/macie/latest/user/security.html
Access Control. Access to program source code shall be restricted.,0.051835138189570244,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/ComprehendMedical/Types/ICD10CMConcept.html
Access Control. Access to program source code shall be restricted.,0.05178188843344181,https://docs.aws.amazon.com/workdocs/latest/adminguide/security.html
Access Control. Access to program source code shall be restricted.,0.05175478807771826,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CodeGuruReviewer/Types/RepositoryAssociationSummary.html
Access Control. Access to program source code shall be restricted.,0.05165334484641783,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CodeArtifact/Types/PutDomainPermissionsPolicyRequest.html
Access Control. Access to program source code shall be restricted.,0.05160412296601346,https://docs.aws.amazon.com/AWSSimpleQueueService/latest/SQSDeveloperGuide/sqs-security.html
Access Control. Access to program source code shall be restricted.,0.051603925261714687,https://docs.aws.amazon.com/IAM/latest/UserGuide/tutorial_users-self-manage-mfa-and-creds.html
Access Control. Access to program source code shall be restricted.,0.05157912583570321,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/using-iam-template.html
Access Control. Access to program source code shall be restricted.,0.051555740023664615,https://docs.aws.amazon.com/clouddirectory/latest/developerguide/security.html
Access Control. Access to program source code shall be restricted.,0.051454387219739946,https://docs.aws.amazon.com/documentdb/latest/developerguide/security.html
Access Control. Access to program source code shall be restricted.,0.05144092527558551,https://docs.aws.amazon.com/codedeploy/latest/userguide/security.html
Access Control. Access to program source code shall be restricted.,0.05138959151533268,https://docs.aws.amazon.com/ARG/latest/userguide/security.html
Access Control. Access to program source code shall be restricted.,0.05138008103388816,https://docs.aws.amazon.com/kms/latest/developerguide/overview.html
Access Control. Access to program source code shall be restricted.,0.05137304428953213,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/Resources/Builder.html
Access Control. Access to program source code shall be restricted.,0.05135520405636742,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/Appflow/Types/TrendmicroConnectorProfileCredentials.html
Access Control. Access to program source code shall be restricted.,0.05116806796610966,https://docs.aws.amazon.com/iotevents/latest/developerguide/security.html
Access Control. Access to program source code shall be restricted.,0.051166875634112444,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/AppSync/Types/DeleteDataSourceRequest.html
Access Control. Access to program source code shall be restricted.,0.0510786419008329,https://docs.aws.amazon.com/cli/latest/reference/ec2/enable-serial-console-access.html
Access Control. Access to program source code shall be restricted.,0.05106632702097562,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/AppSync/Types/GetDataSourceRequest.html
Access Control. Access to program source code shall be restricted.,0.05104862640137292,https://docs.aws.amazon.com/cli/latest/reference/ec2/disable-serial-console-access.html
Access Control. Access to program source code shall be restricted.,0.05103460903426547,https://docs.aws.amazon.com/cli/latest/reference/ec2/get-serial-console-access-status.html
Access Control. Access to program source code shall be restricted.,0.051020585535375154,https://docs.aws.amazon.com/servicequotas/latest/userguide/security.html
Access Control. Access to program source code shall be restricted.,0.05090462934903916,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/AppMesh/Types/VirtualGatewayLogging.html
Access Control. Access to program source code shall be restricted.,0.050849584704443423,https://docs.aws.amazon.com/a4b/latest/ag/security.html
Access Control. Access to program source code shall be restricted.,0.050822669335802685,https://docs.aws.amazon.com/IAM/latest/UserGuide/reference_policies_examples_iam-passrole-service.html
Access Control. Access to program source code shall be restricted.,0.050797751636918076,https://docs.aws.amazon.com/iotanalytics/latest/userguide/security.html
Access Control. Access to program source code shall be restricted.,0.050656519771457416,https://docs.aws.amazon.com/connect/latest/adminguide/security.html
Access Control. Access to program source code shall be restricted.,0.050623783065748745,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_temp_control-access_enable-create.html
Access Control. Access to program source code shall be restricted.,0.05056062187148349,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CloudWatchEvents/Types/DescribeEventSourceRequest.html
Access Control. Access to program source code shall be restricted.,0.05053208321120829,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CloudWatchEvents/Types/PutPartnerEventsRequestEntry.html
Access Control. Access to program source code shall be restricted.,0.050517557298128554,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/Budgets/Types/Definition.html
Access Control. Access to program source code shall be restricted.,0.05051458069590828,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CloudWatchLogs/Types/ExportTaskStatus.html
Access Control. Access to program source code shall be restricted.,0.05049129485633749,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/ComprehendMedical/Types/StartEntitiesDetectionV2JobRequest.html
Access Control. Access to program source code shall be restricted.,0.05049129485633749,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/ComprehendMedical/Types/StartICD10CMInferenceJobRequest.html
Access Control. Access to program source code shall be restricted.,0.05049129485633749,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/ComprehendMedical/Types/StartPHIDetectionJobRequest.html
Access Control. Access to program source code shall be restricted.,0.05049129485633749,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/ComprehendMedical/Types/StartRxNormInferenceJobRequest.html
Access Control. Access to program source code shall be restricted.,0.05048751157965546,https://docs.aws.amazon.com/acm/latest/userguide/security.html
Access Control. Access to program source code shall be restricted.,0.05047706129884294,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CloudFront/Types/UpdateCloudFrontOriginAccessIdentityResult.html
Access Control. Access to program source code shall be restricted.,0.050464465691641626,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_providers_oidc.html
Access Control. Access to program source code shall be restricted.,0.050438794474833834,https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/security.html
Access Control. Access to program source code shall be restricted.,0.05036630254649268,https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies_access-advisor-view-data-orgs.html
Access Control. Access to program source code shall be restricted.,0.049948493838734544,https://docs.aws.amazon.com/IAM/latest/UserGuide/reference_policies_evaluation-logic.html
Access Control. Access to program source code shall be restricted.,0.0497634963316182,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CloudWatchEvents/Types/ActivateEventSourceRequest.html
Access Control. Access to program source code shall be restricted.,0.04969147834406028,https://docs.aws.amazon.com/ARG/latest/userguide/gettingstarted-prereqs.html
Access Control. Access to program source code shall be restricted.,0.04958712299116064,https://docs.aws.amazon.com/codepipeline/latest/userguide/security.html
Access Control. Access to program source code shall be restricted.,0.04956856985480073,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CodeCommit/Types/PullRequestCreatedEventMetadata.html
Access Control. Access to program source code shall be restricted.,0.049553488432632804,https://docs.aws.amazon.com/IAM/latest/UserGuide/reference_policies_examples_ec2_require-mfa.html
Access Control. Access to program source code shall be restricted.,0.04953004013254983,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CodeCommit/Types/SourceFileSpecifier.html
Access Control. Access to program source code shall be restricted.,0.04949409807551441,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CloudFront/Types/CloudFrontOriginAccessIdentityConfig.html
Access Control. Access to program source code shall be restricted.,0.04946362561446006,https://docs.aws.amazon.com/servicequotas/latest/userguide/identity-access-management.html
Access Control. Access to program source code shall be restricted.,0.049437194320810965,https://docs.aws.amazon.com/storagegateway/latest/userguide/security.html
Access Control. Access to program source code shall be restricted.,0.04943653707759161,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/Appflow/Types/IncrementalPullConfig.html
Access Control. Access to program source code shall be restricted.,0.04927986735739656,https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/private-content-choosing-signed-urls-cookies.html
Access Control. Access to program source code shall be restricted.,0.049263814905773244,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/AccessAnalyzer.html
Access Control. Access to program source code shall be restricted.,0.04922915146815661,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CognitoIdentityProvider/Types/VerifySoftwareTokenRequest.html
Access Control. Access to program source code shall be restricted.,0.04920815875814624,https://docs.aws.amazon.com/marketplace/latest/userguide/commerce-analytics-service.html
Access Control. Access to program source code shall be restricted.,0.049031881461313,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CloudFront/Types/GetCloudFrontOriginAccessIdentityConfigResult.html
Access Control. Access to program source code shall be restricted.,0.04895331704134581,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CloudWatchEvents/Types/DeactivateEventSourceRequest.html
Access Control. Access to program source code shall be restricted.,0.04879301086588136,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CodeStar/Types/TeamMember.html
Access Control. Access to program source code shall be restricted.,0.04878324433228238,https://docs.aws.amazon.com/data-exchange/latest/userguide/security.html
Access Control. Access to program source code shall be restricted.,0.048565602935011,https://docs.aws.amazon.com/IAM/latest/UserGuide/getting-started_create-delegated-user.html
Access Control. Access to program source code shall be restricted.,0.04850847045501881,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/Amplify/Types/CustomRule.html
Access Control. Access to program source code shall be restricted.,0.04838357832089665,https://docs.aws.amazon.com/marketplace/latest/userguide/security.html
Access Control. Access to program source code shall be restricted.,0.04835867398864256,https://docs.aws.amazon.com/code-samples/latest/catalog/welcome.html
Access Control. Access to program source code shall be restricted.,0.04832336820276722,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/ConfigService/Types/GetAggregateComplianceDetailsByConfigRuleRequest.html
Access Control. Access to program source code shall be restricted.,0.04815493537149574,https://docs.aws.amazon.com/macie/latest/userguide/macie-access-control.html
Access Control. Access to program source code shall be restricted.,0.04807247240317546,https://docs.aws.amazon.com/cli/latest/reference/elasticache/describe-snapshots.html
Access Control. Access to program source code shall be restricted.,0.04805504226549087,https://docs.aws.amazon.com/awscloudtrail/latest/userguide/WhatIsCloudTrail-Security.html
Access Control. Access to program source code shall be restricted.,0.048009366058834234,https://docs.aws.amazon.com/general/latest/gr/aws-security-credentials.html?id=docs_gateway
Access Control. Access to program source code shall be restricted.,0.048009366058834234,https://docs.aws.amazon.com/general/latest/gr/aws-security-credentials.html
Access Control. Access to program source code shall be restricted.,0.04798274430146772,https://docs.aws.amazon.com/cli/latest/reference/ec2/authorize-client-vpn-ingress.html
Access Control. Access to program source code shall be restricted.,0.047833748686719274,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/AccessAnalyzer/Types/GetAnalyzedResourceResponse.html
Access Control. Access to program source code shall be restricted.,0.04777015625943568,https://docs.aws.amazon.com/cli/latest/reference/ec2/bundle-instance.html
Access Control. Access to program source code shall be restricted.,0.047765251904950144,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CodeGuruReviewer/Types/CreateCodeReviewRequest.html
Access Control. Access to program source code shall be restricted.,0.047729130967335255,https://docs.aws.amazon.com/cloud-map/latest/dg/security.html
Access Control. Access to program source code shall be restricted.,0.047680354751559434,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/security.html
Access Control. Access to program source code shall be restricted.,0.047676065719101775,https://docs.aws.amazon.com/location/latest/developerguide/authenticating-using-cognito.html
Access Control. Access to program source code shall be restricted.,0.04762685141647928,https://docs.aws.amazon.com/AmazonElastiCache/latest/mem-ug/memcached-security.html
Access Control. Access to program source code shall be restricted.,0.04761578664975627,https://docs.aws.amazon.com/lambda/latest/dg/lambda-security.html
Access Control. Access to program source code shall be restricted.,0.04759987269707422,https://docs.aws.amazon.com/medialive/latest/ug/setting-up-for-production.html
Access Control. Access to program source code shall be restricted.,0.0475687720963663,https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies_boundaries.html
Access Control. Access to program source code shall be restricted.,0.04755276662096716,https://docs.aws.amazon.com/general/latest/gr/aws_tagging.html?id=docs_gateway
Access Control. Access to program source code shall be restricted.,0.04755276662096716,https://docs.aws.amazon.com/general/latest/gr/aws_tagging.html
Access Control. Access to program source code shall be restricted.,0.04749683121342209,https://docs.aws.amazon.com/config/latest/developerguide/security.html
Access Control. Access to program source code shall be restricted.,0.04747586908995559,https://docs.aws.amazon.com/cloudhsm/latest/userguide/security.html
Access Control. Access to program source code shall be restricted.,0.047412876422577514,https://docs.aws.amazon.com/codeartifact/latest/ug/repo-policies.html
Access Control. Access to program source code shall be restricted.,0.04727929027773794,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CognitoIdentityProvider/Types/AssociateSoftwareTokenRequest.html
Access Control. Access to program source code shall be restricted.,0.04724779478031823,https://docs.aws.amazon.com/vpc/latest/tgw/nm-security-iam.html
Access Control. Access to program source code shall be restricted.,0.04724278104191499,https://docs.aws.amazon.com/health/latest/ug/security.html
Access Control. Access to program source code shall be restricted.,0.04719104914284381,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_use_switch-role-api.html
Access Control. Access to program source code shall be restricted.,0.04706426546004881,https://docs.aws.amazon.com/organizations/latest/userguide/orgs_troubleshoot_general.html
Access Control. Access to program source code shall be restricted.,0.047004255028326794,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CodeStar/Types/UpdateTeamMemberRequest.html
Access Control. Access to program source code shall be restricted.,0.04699785835632375,https://docs.aws.amazon.com/IAM/latest/UserGuide/id.html
Access Control. Access to program source code shall be restricted.,0.04689852386177895,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CodeCommit/Types/PullRequestTarget.html
Access Control. Access to program source code shall be restricted.,0.04681943407621446,https://docs.aws.amazon.com/appflow/latest/userguide/security.html
Access Control. Access to program source code shall be restricted.,0.0467940778183599,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_terms-and-concepts.html
Access Control. Access to program source code shall be restricted.,0.04670648059854661,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/ConfigService/Types/Source.html
Access Control. Access to program source code shall be restricted.,0.0465046049583544,https://docs.aws.amazon.com/data-exchange/latest/userguide/setting-up.html
Access Control. Access to program source code shall be restricted.,0.046399995401819966,https://docs.aws.amazon.com/organizations/latest/userguide/orgs_integrate_services_list.html
Access Control. Access to program source code shall be restricted.,0.046398618337172556,https://docs.aws.amazon.com/codeartifact/latest/ug/security.html
Access Control. Access to program source code shall be restricted.,0.04628483573664802,https://docs.aws.amazon.com/general/latest/gr/glos-chap.html?id=docs_gateway
Access Control. Access to program source code shall be restricted.,0.04628483573664802,https://docs.aws.amazon.com/general/latest/gr/glos-chap.html?ref=docs_gateway
Access Control. Access to program source code shall be restricted.,0.04628483573664802,https://docs.aws.amazon.com/general/latest/gr/glos-chap.html
Access Control. Access to program source code shall be restricted.,0.046265432321064025,https://docs.aws.amazon.com/acm-pca/latest/userguide/pca-ram.html
Access Control. Access to program source code shall be restricted.,0.04623124885297367,https://docs.aws.amazon.com/acm-pca/latest/userguide/granting-ca-access.html
Access Control. Access to program source code shall be restricted.,0.046181372112759536,https://docs.aws.amazon.com/elasticbeanstalk/latest/dg/AWSHowTo.iam.policies.access-tags.html
Access Control. Access to program source code shall be restricted.,0.046142086310500936,https://docs.aws.amazon.com/IAM/latest/UserGuide/reference_policies_examples_iam-manage-tags.html
Access Control. Access to program source code shall be restricted.,0.0460570069885031,https://docs.aws.amazon.com/IAM/latest/UserGuide/reference_policies_elements_datatypes.html
Access Control. Access to program source code shall be restricted.,0.04600870904176291,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CognitoIdentityProvider/Types/ForgetDeviceRequest.html
Access Control. Access to program source code shall be restricted.,0.04600463631879333,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CognitoIdentityProvider/Types/GetUserAttributeVerificationCodeRequest.html
Access Control. Access to program source code shall be restricted.,0.04599725588176797,https://docs.aws.amazon.com/sdk-for-ruby/v2/api/Aws/CodeCommit/Types/CommentsForPullRequest.html
Access Control. Access to program source code shall be restricted.,0.045861727496290736,https://docs.aws.amazon.com/organizations/latest/userguide/orgs_manage_org.html
